ph5_time=9.174569606781006, ph6_time=6.894583463668823
ph5_time=9.089273691177368, ph6_time=6.890093803405762
ph5_time=9.185186624526978, ph6_time=6.845328330993652
ph5_time=9.118837356567383, ph6_time=6.829442739486694
ph5_time=9.134915828704834, ph6_time=6.849864721298218
ph5_time=9.04355502128601, ph6_time=6.805469274520874
ph5_time=8.983553171157837, ph6_time=6.845881938934326
ph5_time=9.20122504234314, ph6_time=6.82732629776001
ph5_time=9.113605499267578, ph6_time=6.957355976104736
ph5_time=9.09937596321106, ph6_time=6.861642122268677
ph5_time=9.086168050765991, ph6_time=6.846130847930908
ph5_time=9.083744049072266, ph6_time=6.817413568496704
ph5_time=9.162813186645508, ph6_time=6.914623022079468
ph5_time=9.15805983543396, ph6_time=6.938093662261963
ph5_time=9.195936918258667, ph6_time=6.939952850341797
ph5_time=9.03679084777832, ph6_time=6.876076698303223
ph5_time=9.057233095169067, ph6_time=6.903360843658447
ph5_time=9.229607105255127, ph6_time=6.989660739898682
ph5_time=9.179893732070923, ph6_time=6.941271066665649
ph5_time=9.615660905838013, ph6_time=6.954993963241577
ph5_time=9.371108770370483, ph6_time=7.349897384643555
ph5_time=9.250927686691284, ph6_time=6.9136528968811035
ph5_time=9.16007113456726, ph6_time=7.003223419189453
ph5_time=9.012637376785278, ph6_time=6.802703857421875
ph5_time=9.117121696472168, ph6_time=6.823470115661621
ph5_time=9.046427726745605, ph6_time=6.822991609573364
ph5_time=8.987261056900024, ph6_time=7.010072946548462
ph5_time=9.114020347595215, ph6_time=6.942953109741211
ph5_time=9.121704339981079, ph6_time=6.92461633682251
ph5_time=9.274707078933716, ph6_time=6.958643436431885
ph5_time=9.099005937576294, ph6_time=6.9521403312683105
ph5_time=9.194180011749268, ph6_time=6.899994850158691
ph5_time=9.067468404769897, ph6_time=6.8705995082855225
ph5_time=9.036854028701782, ph6_time=6.8976216316223145
ph5_time=9.148389339447021, ph6_time=6.906617641448975
ph5_time=9.073298215866089, ph6_time=6.908982515335083
ph5_time=9.093540668487549, ph6_time=6.904791355133057
ph5_time=9.169989824295044, ph6_time=6.899070501327515
ph5_time=9.128854274749756, ph6_time=6.931146621704102
ph5_time=9.216607570648193, ph6_time=6.901657819747925
ph5_time=9.075554609298706, ph6_time=6.842756748199463
ph5_time=8.955999851226807, ph6_time=6.852999687194824
ph5_time=8.95168423652649, ph6_time=6.876989126205444
ph5_time=9.215643167495728, ph6_time=6.841458797454834
ph5_time=9.073631525039673, ph6_time=6.740016460418701
ph5_time=9.27780032157898, ph6_time=6.861415147781372
ph5_time=9.05057978630066, ph6_time=6.8750832080841064
ph5_time=9.174559354782104, ph6_time=6.9093194007873535
ph5_time=9.10546064376831, ph6_time=6.82833456993103
ph5_time=9.008147954940796, ph6_time=6.802237272262573
ph5_time=9.109609842300415, ph6_time=6.84543776512146
ph5_time=9.057993173599243, ph6_time=6.915684223175049
ph5_time=9.137584924697876, ph6_time=6.879263639450073
ph5_time=9.092041730880737, ph6_time=6.885492563247681
ph5_time=9.011775493621826, ph6_time=6.8426525592803955
ph5_time=9.066869497299194, ph6_time=6.829809665679932
ph5_time=9.152889728546143, ph6_time=6.792573690414429
ph5_time=9.049015045166016, ph6_time=6.878984689712524
ph5_time=8.998809099197388, ph6_time=6.841152191162109
ph5_time=9.31076979637146, ph6_time=6.856906175613403
ph5_time=9.546090126037598, ph6_time=6.972504377365112
ph5_time=9.3245530128479, ph6_time=7.074195861816406
ph5_time=9.04415488243103, ph6_time=6.973996639251709
ph5_time=9.101017236709595, ph6_time=6.819373607635498
ph5_time=9.045934438705444, ph6_time=6.80916428565979
ph5_time=8.967390775680542, ph6_time=6.844871520996094
ph5_time=9.026272058486938, ph6_time=6.8358154296875
ph5_time=8.957075119018555, ph6_time=6.8504719734191895
ph5_time=9.024261474609375, ph6_time=6.906182050704956
ph5_time=9.11032772064209, ph6_time=6.750768661499023
ph5_time=8.993216037750244, ph6_time=6.892700672149658
ph5_time=9.172240257263184, ph6_time=6.796471118927002
ph5_time=9.273730993270874, ph6_time=6.867672681808472
ph5_time=9.103659391403198, ph6_time=6.874278783798218
ph5_time=9.142109155654907, ph6_time=6.843744277954102
ph5_time=9.01739501953125, ph6_time=6.999457359313965
ph5_time=9.14099931716919, ph6_time=6.823427438735962
ph5_time=9.071114778518677, ph6_time=6.916576147079468
ph5_time=9.116130352020264, ph6_time=7.009211778640747
ph5_time=9.147829294204712, ph6_time=6.8536694049835205
ph5_time=9.191253900527954, ph6_time=6.882716655731201
ph5_time=9.171566486358643, ph6_time=6.993338346481323
ph5_time=9.22497844696045, ph6_time=6.873333215713501
ph5_time=9.12612009048462, ph6_time=6.9758970737457275
ph5_time=9.014118194580078, ph6_time=6.926830291748047
ph5_time=9.089275360107422, ph6_time=6.8436949253082275
ph5_time=9.065778970718384, ph6_time=6.8755433559417725
ph5_time=9.05824899673462, ph6_time=6.870976209640503
ph5_time=9.160215139389038, ph6_time=6.854615688323975
ph5_time=9.336487054824829, ph6_time=6.870589971542358
ph5_time=9.005644798278809, ph6_time=7.041718006134033
ph5_time=9.266759157180786, ph6_time=6.851092338562012
ph5_time=9.096110820770264, ph6_time=6.81528639793396
ph5_time=9.069231986999512, ph6_time=6.909411191940308
ph5_time=9.122158527374268, ph6_time=6.817651987075806
ph5_time=9.090879201889038, ph6_time=6.862607955932617
ph5_time=9.234477043151855, ph6_time=6.9076502323150635
ph5_time=9.135603666305542, ph6_time=6.881876468658447
ph5_time=9.048517227172852, ph6_time=6.857597589492798
ph5_time=9.123600959777832, ph6_time=6.805928707122803
ph5_time=9.094482898712158, ph6_time=6.776579141616821
ph5_time=9.024730205535889, ph6_time=6.81646990776062
ph5_time=9.17946195602417, ph6_time=6.900363445281982
ph5_time=9.138569831848145, ph6_time=6.9949424266815186
ph5_time=9.12151551246643, ph6_time=6.822301387786865
ph5_time=9.13284420967102, ph6_time=6.887118101119995
ph5_time=9.177879095077515, ph6_time=6.8991475105285645
ph5_time=9.121466875076294, ph6_time=6.9424707889556885
ph5_time=9.066766738891602, ph6_time=6.828853607177734
ph5_time=9.09235668182373, ph6_time=6.845752000808716
ph5_time=9.037132263183594, ph6_time=6.808770179748535
ph5_time=9.017536878585815, ph6_time=6.792829990386963
ph5_time=9.052870035171509, ph6_time=6.827704906463623
ph5_time=9.044537782669067, ph6_time=6.8324103355407715
ph5_time=9.096545934677124, ph6_time=6.806947708129883
ph5_time=9.156748056411743, ph6_time=6.772274971008301
ph5_time=9.081285238265991, ph6_time=6.948199272155762
ph5_time=9.108196258544922, ph6_time=6.837620258331299
ph5_time=9.03330659866333, ph6_time=6.922584056854248
ph5_time=9.219272136688232, ph6_time=6.979921340942383
ph5_time=9.027703762054443, ph6_time=6.976869821548462
ph5_time=9.101794958114624, ph6_time=6.830128908157349
ph5_time=9.15092658996582, ph6_time=6.807652950286865
ph5_time=9.09398341178894, ph6_time=6.8700361251831055
ph5_time=9.075305223464966, ph6_time=6.794175624847412
ph5_time=9.17421269416809, ph6_time=6.804083824157715
ph5_time=9.248405933380127, ph6_time=6.8412463665008545
ph5_time=9.181294202804565, ph6_time=6.8868608474731445
ph5_time=9.130128622055054, ph6_time=6.993139028549194
ph5_time=9.126757144927979, ph6_time=6.896338224411011
ph5_time=9.138694047927856, ph6_time=6.934162378311157
ph5_time=9.11506962776184, ph6_time=6.966268062591553
ph5_time=9.167962551116943, ph6_time=6.940308332443237
ph5_time=9.155791282653809, ph6_time=6.904784202575684
ph5_time=9.13153886795044, ph6_time=6.940508604049683
ph5_time=9.139286756515503, ph6_time=6.810125112533569
ph5_time=8.999714851379395, ph6_time=6.841142654418945
ph5_time=9.08981704711914, ph6_time=6.883098125457764
ph5_time=9.159449338912964, ph6_time=6.838049411773682
ph5_time=9.208003997802734, ph6_time=7.042579650878906
ph5_time=9.165680408477783, ph6_time=6.842611789703369
ph5_time=9.111125946044922, ph6_time=6.936250686645508
ph5_time=9.172108888626099, ph6_time=6.844793081283569
ph5_time=9.150747060775757, ph6_time=6.8499250411987305
ph5_time=9.270745038986206, ph6_time=6.890193223953247
ph5_time=9.295973062515259, ph6_time=6.9798102378845215
ph5_time=9.110461950302124, ph6_time=6.858237981796265
ph5_time=8.982319355010986, ph6_time=6.982316017150879
ph5_time=9.113914251327515, ph6_time=6.847056865692139
ph5_time=9.102458953857422, ph6_time=6.8578808307647705
ph5_time=9.112210273742676, ph6_time=6.798879623413086
ph5_time=9.157355785369873, ph6_time=6.8302834033966064
ph5_time=9.201958656311035, ph6_time=6.9203715324401855
ph5_time=9.192663431167603, ph6_time=6.9070258140563965
ph5_time=9.220228910446167, ph6_time=6.90279483795166
ph5_time=9.07687497138977, ph6_time=6.882847785949707
ph5_time=9.161170959472656, ph6_time=6.866333484649658
ph5_time=9.184638977050781, ph6_time=7.0195698738098145
ph5_time=9.07656717300415, ph6_time=7.020437002182007
ph5_time=9.283159255981445, ph6_time=6.865458726882935
ph5_time=9.172584533691406, ph6_time=6.884172677993774
ph5_time=9.262501001358032, ph6_time=6.8607017993927
ph5_time=9.115261316299438, ph6_time=6.887155055999756
ph5_time=9.208624362945557, ph6_time=6.960651636123657
ph5_time=9.157328844070435, ph6_time=6.887951135635376
ph5_time=9.045390605926514, ph6_time=6.78826642036438
ph5_time=9.028612852096558, ph6_time=6.833453178405762
ph5_time=9.223975896835327, ph6_time=6.936471939086914
ph5_time=9.065331220626831, ph6_time=6.89150071144104
ph5_time=9.21493673324585, ph6_time=6.813586950302124
ph5_time=9.079639673233032, ph6_time=6.883621692657471
ph5_time=9.160374879837036, ph6_time=6.850188493728638
ph5_time=9.132617235183716, ph6_time=6.865383148193359
ph5_time=9.134801626205444, ph6_time=7.02916693687439
ph5_time=9.217599868774414, ph6_time=6.912425518035889
ph5_time=9.157065868377686, ph6_time=6.986851453781128
ph5_time=9.184168577194214, ph6_time=6.935439825057983
ph5_time=9.219600439071655, ph6_time=6.947723150253296
ph5_time=9.290952920913696, ph6_time=6.973283767700195
ph5_time=9.192506313323975, ph6_time=6.8655688762664795
ph5_time=9.094887971878052, ph6_time=6.941648483276367
ph5_time=9.031892538070679, ph6_time=6.867069959640503
ph5_time=9.033043384552002, ph6_time=6.872650384902954
ph5_time=9.085374593734741, ph6_time=6.912916421890259
ph5_time=9.014269590377808, ph6_time=6.955980062484741
ph5_time=9.006615400314331, ph6_time=6.820178508758545
ph5_time=9.100364685058594, ph6_time=6.917626857757568
ph5_time=9.034790754318237, ph6_time=6.880101919174194
ph5_time=9.067887306213379, ph6_time=6.920795917510986
ph5_time=9.179273128509521, ph6_time=6.877954006195068
ph5_time=9.155141830444336, ph6_time=6.872322082519531
ph5_time=9.281683683395386, ph6_time=7.034192800521851
ph5_time=9.014068841934204, ph6_time=6.931523323059082
ph5_time=9.058573246002197, ph6_time=6.845440149307251
ph5_time=9.179646730422974, ph6_time=6.873608350753784
ph5_time=9.135956048965454, ph6_time=6.9003050327301025
ph5_time=9.034353733062744, ph6_time=6.844363212585449
ph5_time=9.13543176651001, ph6_time=6.965318441390991
ph5_time=9.022792100906372, ph6_time=6.986388683319092
ph5_time=9.08544921875, ph6_time=6.815377712249756
ph5_time=9.134822607040405, ph6_time=6.798863172531128
ph5_time=9.125086545944214, ph6_time=6.87777304649353
ph5_time=9.257526874542236, ph6_time=6.912879705429077
ph5_time=9.141908884048462, ph6_time=6.909718751907349
ph5_time=9.137729406356812, ph6_time=6.828965902328491
ph5_time=9.091856241226196, ph6_time=6.940703392028809
ph5_time=9.069746971130371, ph6_time=6.832496881484985
ph5_time=9.266743421554565, ph6_time=6.990899085998535
ph5_time=9.272481203079224, ph6_time=6.977978467941284
ph5_time=9.050275087356567, ph6_time=6.833436012268066
ph5_time=9.017281293869019, ph6_time=6.88239860534668
ph5_time=9.068448543548584, ph6_time=6.923402547836304
ph5_time=9.235597133636475, ph6_time=6.897716760635376
ph5_time=9.18103575706482, ph6_time=6.848628520965576
ph5_time=9.175537586212158, ph6_time=6.82563328742981
ph5_time=9.075175285339355, ph6_time=6.993007659912109
ph5_time=9.35643219947815, ph6_time=6.876078844070435
ph5_time=9.208464860916138, ph6_time=6.9184250831604
ph5_time=9.16868281364441, ph6_time=6.871642827987671
ph5_time=9.17904019355774, ph6_time=7.007970571517944
ph5_time=9.172897100448608, ph6_time=6.9020843505859375
ph5_time=9.134756803512573, ph6_time=6.870178461074829
ph5_time=9.164185523986816, ph6_time=6.879499912261963
ph5_time=9.070731401443481, ph6_time=6.9459333419799805
ph5_time=9.070913791656494, ph6_time=6.949403285980225
ph5_time=9.11454153060913, ph6_time=6.815037488937378
ph5_time=9.008190631866455, ph6_time=6.927713394165039
ph5_time=9.043021202087402, ph6_time=6.765018939971924
ph5_time=9.026861190795898, ph6_time=6.827417612075806
ph5_time=9.001801013946533, ph6_time=6.774613857269287
ph5_time=8.995471715927124, ph6_time=6.841788291931152
ph5_time=8.986003398895264, ph6_time=6.837101221084595
ph5_time=9.045350074768066, ph6_time=6.79089093208313
ph5_time=9.04734754562378, ph6_time=6.785658597946167
ph5_time=9.186141729354858, ph6_time=6.885247230529785
ph5_time=9.227158308029175, ph6_time=6.908339977264404
ph5_time=9.29660153388977, ph6_time=6.965691089630127
ph5_time=9.32911729812622, ph6_time=6.986562013626099
ph5_time=9.311974048614502, ph6_time=6.9889795780181885
ph5_time=9.294954776763916, ph6_time=6.868473291397095
ph5_time=9.030580282211304, ph6_time=6.926603078842163
ph5_time=9.139873027801514, ph6_time=6.851292848587036
ph5_time=9.02616000175476, ph6_time=6.832458734512329
ph5_time=9.1150484085083, ph6_time=6.82190203666687
ph5_time=9.054869174957275, ph6_time=6.8287622928619385
ph5_time=9.09323239326477, ph6_time=6.855558633804321
ph5_time=9.147176027297974, ph6_time=6.837572813034058
ph5_time=9.311922311782837, ph6_time=6.858066558837891
ph5_time=9.235818147659302, ph6_time=6.930827379226685
ph5_time=9.344321012496948, ph6_time=7.3752052783966064
ph5_time=9.19604778289795, ph6_time=6.8603949546813965
ph5_time=9.21282148361206, ph6_time=6.800455093383789
ph5_time=9.527006387710571, ph6_time=7.313131809234619
ph5_time=9.22967267036438, ph6_time=7.026754856109619
ph5_time=9.189922094345093, ph6_time=6.948345422744751
ph5_time=9.077590465545654, ph6_time=6.941272974014282
ph5_time=9.068975448608398, ph6_time=6.807055950164795
ph5_time=9.133463144302368, ph6_time=6.895942687988281
ph5_time=8.988041162490845, ph6_time=7.034578084945679
ph5_time=9.233017444610596, ph6_time=6.888433456420898
ph5_time=9.072722434997559, ph6_time=6.954447269439697
ph5_time=9.12161636352539, ph6_time=6.93313455581665
ph5_time=9.163257122039795, ph6_time=6.856440305709839
ph5_time=9.178380727767944, ph6_time=6.955235958099365
ph5_time=9.037279844284058, ph6_time=6.771651029586792
ph5_time=9.300102472305298, ph6_time=6.849819660186768
ph5_time=9.095433712005615, ph6_time=6.826396942138672
ph5_time=9.257910013198853, ph6_time=7.246385812759399
ph5_time=9.271221399307251, ph6_time=6.993280410766602
ph5_time=9.334729194641113, ph6_time=7.0263142585754395
ph5_time=9.114106893539429, ph6_time=7.03173828125
ph5_time=9.138528108596802, ph6_time=6.972889423370361
ph5_time=9.205474138259888, ph6_time=7.076675653457642
ph5_time=9.122049331665039, ph6_time=6.9721081256866455
ph5_time=9.118661642074585, ph6_time=6.821619272232056
ph5_time=9.08505368232727, ph6_time=6.848929166793823
ph5_time=9.040186405181885, ph6_time=6.8565614223480225
ph5_time=9.263079166412354, ph6_time=6.953259468078613
ph5_time=9.307433128356934, ph6_time=7.125657081604004
ph5_time=9.113704442977905, ph6_time=6.945816993713379
ph5_time=9.472055912017822, ph6_time=6.995251655578613
ph5_time=9.150081396102905, ph6_time=7.026347398757935
ph5_time=9.103487253189087, ph6_time=6.900637149810791
ph5_time=9.075431108474731, ph6_time=6.838647842407227
ph5_time=9.404963493347168, ph6_time=6.877325057983398
ph5_time=9.172402620315552, ph6_time=7.1253767013549805
ph5_time=9.74294924736023, ph6_time=6.984744071960449
ph5_time=9.455623626708984, ph6_time=7.141531944274902
ph5_time=9.50939130783081, ph6_time=6.967645168304443
ph5_time=9.353069305419922, ph6_time=7.0221943855285645
ph5_time=9.317702293395996, ph6_time=7.017786502838135
ph5_time=9.434799194335938, ph6_time=7.0129172801971436
ph5_time=9.291727304458618, ph6_time=6.9282426834106445
ph5_time=9.1044020652771, ph6_time=7.001118898391724
ph5_time=9.202574491500854, ph6_time=6.88581395149231
ph5_time=9.513837099075317, ph6_time=7.386959075927734
ph5_time=9.244142532348633, ph6_time=6.912868022918701
ph5_time=9.21921420097351, ph6_time=6.921620845794678
ph5_time=9.143387794494629, ph6_time=6.943087577819824
ph5_time=9.060408353805542, ph6_time=6.8608245849609375
ph5_time=9.23062801361084, ph6_time=6.939777851104736
ph5_time=9.127000570297241, ph6_time=6.870988607406616
ph5_time=9.246817827224731, ph6_time=7.001277923583984
ph5_time=9.144405603408813, ph6_time=6.889394044876099
ph5_time=9.028136491775513, ph6_time=6.87542462348938
ph5_time=9.035149335861206, ph6_time=6.8052709102630615
ph5_time=9.146442890167236, ph6_time=6.913112640380859
ph5_time=9.044721126556396, ph6_time=6.883756875991821
ph5_time=9.336997985839844, ph6_time=6.937621355056763
ph5_time=9.171310663223267, ph6_time=6.884887456893921
ph5_time=9.178783893585205, ph6_time=6.982813596725464
ph5_time=9.096409320831299, ph6_time=6.827631711959839
ph5_time=9.18087124824524, ph6_time=6.925478935241699
ph5_time=9.178012371063232, ph6_time=6.9744062423706055
ph5_time=9.167999267578125, ph6_time=6.903355836868286
ph5_time=9.207001686096191, ph6_time=6.854853391647339
ph5_time=9.085510730743408, ph6_time=6.946202516555786
ph5_time=9.159491777420044, ph6_time=6.869471788406372
ph5_time=9.028554677963257, ph6_time=6.832148551940918
ph5_time=9.041054487228394, ph6_time=6.846281290054321
ph5_time=9.05310845375061, ph6_time=6.825657367706299
ph5_time=9.096499681472778, ph6_time=6.857267618179321
ph5_time=9.110628604888916, ph6_time=6.858656644821167
ph5_time=9.119595527648926, ph6_time=6.865565061569214
ph5_time=9.625442504882812, ph6_time=6.853573560714722
ph5_time=9.178143501281738, ph6_time=7.176880121231079
ph5_time=9.475789308547974, ph6_time=7.026983976364136
ph5_time=9.1074378490448, ph6_time=6.9799604415893555
ph5_time=9.234862089157104, ph6_time=6.894483804702759
ph5_time=9.092201948165894, ph6_time=6.971038818359375
ph5_time=9.27794623374939, ph6_time=6.915772438049316
ph5_time=9.117268085479736, ph6_time=6.941594123840332
ph5_time=9.256460428237915, ph6_time=6.883860349655151
ph5_time=9.18332839012146, ph6_time=7.1778459548950195
ph5_time=9.137906074523926, ph6_time=6.8288140296936035
ph5_time=9.074120998382568, ph6_time=6.808809757232666
ph5_time=9.094959735870361, ph6_time=6.820858716964722
ph5_time=9.485329389572144, ph6_time=7.190059185028076
ph5_time=9.152856826782227, ph6_time=7.023727893829346
ph5_time=9.149688720703125, ph6_time=7.165443658828735
ph5_time=9.268587112426758, ph6_time=7.193207502365112
ph5_time=9.1644606590271, ph6_time=6.960093259811401
ph5_time=9.211075782775879, ph6_time=6.978315353393555
ph5_time=9.250645160675049, ph6_time=6.897159099578857
ph5_time=9.118045568466187, ph6_time=6.8732240200042725
ph5_time=9.173028230667114, ph6_time=6.87811541557312
ph5_time=9.106944799423218, ph6_time=6.9583001136779785
ph5_time=9.030647993087769, ph6_time=6.873919486999512
ph5_time=9.040778398513794, ph6_time=6.87954568862915
ph5_time=9.247742652893066, ph6_time=6.87229323387146
ph5_time=9.187958478927612, ph6_time=7.133505821228027
ph5_time=9.052242994308472, ph6_time=7.026021480560303
ph5_time=9.711417198181152, ph6_time=6.840789556503296
ph5_time=9.323739051818848, ph6_time=7.118474245071411
ph5_time=9.262783288955688, ph6_time=6.976422309875488
ph5_time=9.053727388381958, ph6_time=6.994218587875366
ph5_time=9.174861431121826, ph6_time=6.889328718185425
ph5_time=9.119235754013062, ph6_time=6.848634481430054
ph5_time=9.016239881515503, ph6_time=6.818122625350952
ph5_time=9.030909776687622, ph6_time=6.876264810562134
ph5_time=9.29020881652832, ph6_time=6.971506834030151
ph5_time=9.218196153640747, ph6_time=7.099291801452637
ph5_time=9.132510900497437, ph6_time=6.904035806655884
ph5_time=9.209260702133179, ph6_time=6.853115081787109
ph5_time=9.215876817703247, ph6_time=6.85256028175354
ph5_time=9.297216892242432, ph6_time=6.90976881980896
ph5_time=9.528380155563354, ph6_time=7.358963251113892
ph5_time=9.321567296981812, ph6_time=6.990883111953735
ph5_time=9.452301502227783, ph6_time=7.028537750244141
ph5_time=9.286726951599121, ph6_time=7.0294365882873535
ph5_time=9.160552263259888, ph6_time=6.991751194000244
ph5_time=9.164803743362427, ph6_time=7.036480188369751
ph5_time=9.255066633224487, ph6_time=6.906438589096069
ph5_time=9.09080171585083, ph6_time=6.846726655960083
ph5_time=9.113829612731934, ph6_time=6.8449156284332275
ph5_time=9.055367469787598, ph6_time=6.937040567398071
ph5_time=9.082294940948486, ph6_time=6.84958291053772
ph5_time=9.100251913070679, ph6_time=6.854921817779541
ph5_time=9.489331245422363, ph6_time=7.011286497116089
ph5_time=9.28862190246582, ph6_time=7.006726026535034
ph5_time=9.258733987808228, ph6_time=6.959908962249756
ph5_time=9.287830352783203, ph6_time=6.983297348022461
ph5_time=9.815382480621338, ph6_time=7.168606519699097
ph5_time=9.360845804214478, ph6_time=7.139837980270386
ph5_time=9.347294092178345, ph6_time=7.028725624084473
ph5_time=9.106857538223267, ph6_time=7.232469320297241
ph5_time=9.175156831741333, ph6_time=6.816291093826294
ph5_time=9.442078113555908, ph6_time=6.990358591079712
ph5_time=9.301337718963623, ph6_time=7.125597238540649
ph5_time=9.397830724716187, ph6_time=6.874924182891846
ph5_time=9.27741527557373, ph6_time=7.17245078086853
ph5_time=9.494547843933105, ph6_time=7.262091159820557
ph5_time=9.57675814628601, ph6_time=7.073734283447266
ph5_time=9.412389516830444, ph6_time=7.154259920120239
ph5_time=9.229700803756714, ph6_time=6.980752468109131
ph5_time=9.17585802078247, ph6_time=7.014946460723877
ph5_time=9.390079259872437, ph6_time=6.898575305938721
ph5_time=9.194004774093628, ph6_time=6.8776562213897705
ph5_time=9.058115243911743, ph6_time=6.8899335861206055
ph5_time=9.011632919311523, ph6_time=6.9174370765686035
ph5_time=9.384593486785889, ph6_time=7.000757932662964
ph5_time=9.264200687408447, ph6_time=7.133348703384399
ph5_time=9.121362686157227, ph6_time=7.122408151626587
ph5_time=9.484164476394653, ph6_time=7.08003306388855
ph5_time=9.380625009536743, ph6_time=7.009233236312866
ph5_time=9.347961187362671, ph6_time=7.124650716781616
ph5_time=9.384283065795898, ph6_time=7.221863746643066
ph5_time=9.261662483215332, ph6_time=7.0337159633636475
ph5_time=9.179154396057129, ph6_time=7.011674404144287
ph5_time=9.101654291152954, ph6_time=6.9342920780181885
ph5_time=9.12172794342041, ph6_time=7.080787658691406
ph5_time=9.218691349029541, ph6_time=6.844244003295898
ph5_time=9.23971438407898, ph6_time=6.90465521812439
ph5_time=9.251766443252563, ph6_time=6.817444801330566
ph5_time=9.08700180053711, ph6_time=6.938134431838989
ph5_time=9.436524629592896, ph6_time=6.9612414836883545
ph5_time=9.10922884941101, ph6_time=7.020563840866089
ph5_time=9.20887565612793, ph6_time=6.891141414642334
ph5_time=9.40862488746643, ph6_time=7.517615795135498
ph5_time=9.156856536865234, ph6_time=6.939264297485352
ph5_time=9.127572059631348, ph6_time=6.972027540206909
ph5_time=9.122660636901855, ph6_time=6.9881932735443115
ph5_time=9.260705947875977, ph6_time=6.964064121246338
ph5_time=9.298048496246338, ph6_time=6.8993000984191895
ph5_time=9.210126876831055, ph6_time=7.086606502532959
ph5_time=9.079037427902222, ph6_time=7.227928400039673
ph5_time=9.551402568817139, ph6_time=6.977181673049927
ph5_time=9.280973672866821, ph6_time=7.207564353942871
ph5_time=9.192711114883423, ph6_time=6.815540552139282
ph5_time=9.20728588104248, ph6_time=6.959564924240112
ph5_time=9.206747055053711, ph6_time=6.956888437271118
ph5_time=9.074959754943848, ph6_time=6.94322943687439
ph5_time=9.098040103912354, ph6_time=6.950700044631958
ph5_time=9.115243911743164, ph6_time=6.823867321014404
ph5_time=9.190864086151123, ph6_time=6.843253135681152
ph5_time=10.016008853912354, ph6_time=6.880692005157471
ph5_time=9.430902242660522, ph6_time=7.017070055007935
ph5_time=9.557602882385254, ph6_time=7.305277347564697
ph5_time=9.188929319381714, ph6_time=7.128206014633179
ph5_time=9.11030626296997, ph6_time=6.884577751159668
ph5_time=9.07165241241455, ph6_time=6.868194103240967
ph5_time=9.192013502120972, ph6_time=6.909678936004639
ph5_time=9.089082956314087, ph6_time=7.159813642501831
ph5_time=9.049643993377686, ph6_time=6.9483020305633545
ph5_time=9.154999732971191, ph6_time=6.900958299636841
ph5_time=9.232568740844727, ph6_time=6.857279062271118
ph5_time=9.111915349960327, ph6_time=6.953139066696167
ph5_time=9.14479112625122, ph6_time=6.84913182258606
ph5_time=9.109573364257812, ph6_time=6.952476739883423
ph5_time=9.394092798233032, ph6_time=6.948936700820923
ph5_time=9.535178184509277, ph6_time=7.144724130630493
ph5_time=9.492719411849976, ph6_time=7.579070568084717
ph5_time=9.301819324493408, ph6_time=6.94430685043335
ph5_time=9.179325103759766, ph6_time=6.978777170181274
ph5_time=9.24399709701538, ph6_time=7.0250244140625
ph5_time=9.588460206985474, ph6_time=7.081446647644043
ph5_time=9.236538648605347, ph6_time=7.1471006870269775
ph5_time=9.367103338241577, ph6_time=7.38157057762146
ph5_time=9.371328115463257, ph6_time=7.007409572601318
ph5_time=9.134511470794678, ph6_time=6.974536657333374
ph5_time=9.212950229644775, ph6_time=6.93718695640564
ph5_time=9.039632797241211, ph6_time=6.84796667098999
ph5_time=9.158747434616089, ph6_time=6.902759552001953
ph5_time=9.136698484420776, ph6_time=6.909002304077148
ph5_time=9.306760311126709, ph6_time=6.864292621612549
ph5_time=9.390805006027222, ph6_time=7.357509136199951
ph5_time=9.336106777191162, ph6_time=6.951026678085327
ph5_time=9.402410984039307, ph6_time=7.02590537071228
ph5_time=9.444179773330688, ph6_time=7.006474256515503
ph5_time=9.346168518066406, ph6_time=7.34645938873291
ph5_time=9.536750078201294, ph6_time=7.047889947891235
ph5_time=9.145896196365356, ph6_time=7.056795597076416
ph5_time=9.554563522338867, ph6_time=7.022427082061768
ph5_time=9.307390451431274, ph6_time=7.049847841262817
ph5_time=9.19140076637268, ph6_time=7.032411098480225
ph5_time=9.075586795806885, ph6_time=7.037829875946045
ph5_time=9.191214561462402, ph6_time=6.922900199890137
ph5_time=9.149211883544922, ph6_time=7.020995378494263
ph5_time=9.089442014694214, ph6_time=6.906534671783447
ph5_time=9.195304155349731, ph6_time=7.018149375915527
ph5_time=9.095896244049072, ph6_time=6.929320812225342
ph5_time=9.14747405052185, ph6_time=7.016627311706543
ph5_time=9.261751890182495, ph6_time=6.914613485336304
ph5_time=9.08441710472107, ph6_time=6.891280889511108
ph5_time=9.178662538528442, ph6_time=7.117427587509155
ph5_time=9.133278846740723, ph6_time=6.859646797180176
ph5_time=9.291898727416992, ph6_time=6.852926254272461
ph5_time=8.997372150421143, ph6_time=6.884707450866699
ph5_time=9.07632064819336, ph6_time=6.808847904205322
ph5_time=9.106026887893677, ph6_time=6.85204291343689
ph5_time=9.133888959884644, ph6_time=6.970025539398193
ph5_time=9.00473666191101, ph6_time=6.888020753860474
ph5_time=9.129891157150269, ph6_time=6.871091365814209
ph5_time=9.185192823410034, ph6_time=6.860036134719849
ph5_time=9.133063554763794, ph6_time=6.921257734298706
ph5_time=9.145702362060547, ph6_time=6.8353941440582275
ph5_time=9.097313404083252, ph6_time=6.87528395652771
